policy,date,day_index,t,hour,scored,T_oa,T_wb,occ,fan_kwh,coil_kwh_th,elec_cop3_kwh,elec_cop4_kwh,elec_cop5_kwh,P_fan_kw,P_fan_ahu1,P_fan_ahu2,air_m3h,T_zone_mean,T_zone_p95,T_zone_max,T_sp_mean,comfort_excess_sum_k,comfort_excess_max_k,n_zones_over,track_dev_sum_k,track_abs_mean_k,track_signed_mean_k,track_rmse_k,n_too_cold,n_too_warm,n_in_band,cost_comfort,cost_comfort_one_sided,cost_comfort_two_sided,cost_vent,T_sa_ahu1,T_sa_ahu2
g36_ignore_top_2,2026-08-22,85,75,18.75,False,25.611111111111107,24.050000000000004,0.016666675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.007804157053414,24.5038475044829,25.626781914531268,12.090566037735849,582.4991369284483,24.59502403207657,29,596.8052518607801,11.690747970736968,10.917238119317565,16.043606912287515,10,29,14,0.0,0.0,0.0,0.0,18.336691383232715,16.1887360761805
g36_ignore_top_2,2026-08-22,85,76,19.0,False,25.72222222222222,24.019444444444446,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.00905707601839,24.502886218968882,25.607868694546777,12.090566037735849,582.7672462805272,24.600026027283977,29,597.0291320797401,11.694330537712961,10.918491038282543,16.047988630864083,10,29,14,0.0,0.0,0.0,0.0,18.429471571928367,20.09720966417515
g36_ignore_top_2,2026-08-22,85,77,19.25,False,25.833333333333332,23.988888888888894,0.06666667500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.011714639877336,24.505286931347317,25.606373134890514,12.090566037735849,582.895202599656,24.612375570562268,29,597.1960777755554,11.696879183194786,10.921148602141482,16.05174407851973,10,29,14,0.0,0.0,0.0,0.0,15.899831538512773,14.910273782832414
g36_ignore_top_2,2026-08-22,85,78,19.5,False,25.833333333333332,23.988888888888894,0.065625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.013820756661783,24.50741757027169,25.605626050481426,12.090566037735849,583.0331401283339,24.61987242431621,29,597.3297490849861,11.698858260462405,10.92325471892593,16.054673756495777,10,29,14,0.0,0.0,0.0,0.0,20.014873787787252,16.57943555360788
g36_ignore_top_2,2026-08-22,85,79,19.75,False,25.833333333333332,23.988888888888894,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.016155902832537,24.510590319534646,25.611210978589334,12.090566037735849,583.1413690668824,24.626083086926798,29,597.4340684990426,11.70028374270825,10.925589865096683,16.05706463219427,10,29,14,0.0,0.0,0.0,0.0,15.880640003570765,19.46180381480443
g36_ignore_top_2,2026-08-22,85,80,20.0,False,25.787055555555558,23.720388888888895,0.052380925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.017786746063774,24.512955901729526,25.61459609741776,12.090566037735849,583.2410475648221,24.629831787780635,29,597.5165027509042,11.701411699221737,10.92722070832793,16.05886860987604,10,29,14,0.0,0.0,0.0,0.0,19.6309568176512,20.23190594014777
g36_ignore_top_2,2026-08-22,85,81,20.25,False,25.777777777777782,23.666666666666664,0.0755494,0.0,0.0,0.0,0.0,0.0,3.133259290763543,3.133259290763543,0.0,10468.219976176615,22.80156813289568,24.380189187608533,25.608078171456075,15.796603396226415,386.8941780680265,17.374818570631682,29,401.16029179558876,7.780002966358974,7.00496473666927,10.500925354387867,10,29,14,0.0,0.0,0.0,0.0,17.512708944478103,18.25445665328504
g36_ignore_top_2,2026-08-22,85,82,20.5,False,25.685166666666664,23.667611111111107,0.061363625000000005,0.0,0.0,0.0,0.0,0.0,3.211146915482571,3.211146915482571,0.0,7402.383028128093,22.6552162484156,24.228967518703772,25.608627149769166,24.05849056603774,3.933258962684725,2.108078171456075,5,61.43360202269815,1.6922017777609502,-1.4032743176221376,2.3786164757867443,34,5,14,0.0,0.0,0.0,0.0,15.458941307107937,13.514051694609238
g36_ignore_top_2,2026-08-22,85,83,20.75,False,25.222222222222225,23.672222222222224,0.03333325,0.0,0.0,0.0,0.0,0.0,3.133259290763543,3.133259290763543,0.0,7322.730418918889,22.633606190556925,24.164095589978498,25.62010896952247,24.05849056603774,3.311882085394803,2.108627149769166,5,67.08502923859247,1.7040516263700614,-1.4248843754808145,2.40096479660401,34,4,15,0.0,0.0,0.0,0.0,18.227204211223516,16.04344894069613
g36_ignore_top_2,2026-08-22,85,84,21.0,False,25.2685,23.718499999999995,0.052380925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.725042675325287,24.22078622054293,25.621485620341634,21.62720566037736,66.29149888958806,7.104557525657524,22,84.32003464328135,2.067444851734974,1.0978370149479288,2.9743653983711917,13,23,17,0.0,0.0,0.0,0.0,14.88053190241131,14.223474334283155
g36_ignore_top_2,2026-08-22,85,85,21.25,False,25.27777777777778,23.727777777777774,0.06666667500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.793289051349866,24.26723634433132,25.616916427541774,23.87109056603774,7.8886287136494,5.497140455874149,4,63.438009273412455,1.5443988462931373,-1.0778015146878692,2.27921257848616,27,4,22,0.0,0.0,0.0,0.0,19.0210968599154,17.053392829039346
g36_ignore_top_2,2026-08-22,85,86,21.5,False,25.27777777777778,23.727777777777774,0.058333325000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.845306000788803,24.307100833005286,25.61666574217376,24.05849056603774,3.4649799013381433,2.1169164275417742,5,61.35623619744845,1.5180216009327538,-1.2131845652489344,2.20856157336569,29,5,19,0.0,0.0,0.0,0.0,18.27897271186947,17.426903625041398
g36_ignore_top_2,2026-08-22,85,87,21.75,False,25.27777777777778,23.727777777777774,0.03333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8859598261682,24.342841159299795,25.626333078657137,24.05849056603774,3.627282396185283,2.1166657421737582,5,59.7699486995745,1.4933147264455935,-1.1725307398695368,2.175675234808076,28,5,20,0.0,0.0,0.0,0.0,17.581582291584677,19.293353906257657
g36_ignore_top_2,2026-08-22,85,88,22.0,False,25.339499999999997,23.71233333333333,0.06666667500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.915576199112078,24.36995900867036,25.620669710214024,24.024528301886797,3.7779139066988243,2.1263330786571366,5,56.76827385869822,1.4457209722438509,-1.1089521027747147,2.103651011803657,28,5,20,0.0,0.0,0.0,0.0,14.986233619607386,11.245578901512602
g36_ignore_top_2,2026-08-22,85,89,22.25,False,25.38888888888889,23.7,0.06785715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9382965244919,24.392775613767256,25.61581509553691,24.05849056603774,3.8884888745947457,2.120669710214024,5,57.72477073187443,1.4732866223801497,-1.1201940415458391,2.134966705375425,28,5,20,0.0,0.0,0.0,0.0,12.181799076746792,15.388354923214854
g36_ignore_top_2,2026-08-22,85,90,22.5,False,25.38888888888889,23.7,0.026190474999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.957644971625893,24.415674620518924,25.628491953777782,24.05849056603774,3.982769573396048,2.1158150955369095,5,57.082082088930704,1.4669963482506172,-1.1008455944118445,2.1205502991335616,28,5,20,0.0,0.0,0.0,0.0,18.812714196787745,17.893924077487302
g36_ignore_top_2,2026-08-22,85,91,22.75,False,25.38888888888889,23.7,0.03333325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.972238270677913,24.434193039280164,25.635489859840746,23.95660377358491,4.084422638886668,2.1284919537777824,5,51.14978633377763,1.3605128386500276,-0.984365502906993,1.959807638822947,28,5,20,0.0,0.0,0.0,0.0,18.170517064453133,19.080711037343498
g36_ignore_top_2,2026-08-22,85,92,23.0,False,25.537055555555558,23.482722222222222,0.088095175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.98129119022633,24.445044246853904,25.619307002305383,23.29786603773585,14.962341435545909,2.135489859840746,18,48.020608612879855,1.3212424729395136,-0.3165748475095171,1.7992554367277842,18,18,17,0.0,0.0,0.0,0.0,19.422732164872016,15.194764284466654
g36_ignore_top_2,2026-08-22,85,93,23.25,False,25.555555555555557,23.455555555555556,0.06666667500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.989353318252515,24.45622815610301,25.61522957047304,23.728933962264154,11.022381456865574,3.652607002305384,11,55.62893096269389,1.4578717252228395,-0.7395806440116403,2.0743974145779087,24,11,18,0.0,0.0,0.0,0.0,16.431714585785475,14.706356622287473
g36_ignore_top_2,2026-08-22,85,94,23.5,False,25.555555555555557,23.455555555555556,0.061904825000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.99586173096746,24.46609979601941,25.613950844410535,23.249720754716982,24.00291251115089,3.648529570473041,21,62.268388289596714,1.6180833693481274,-0.25385902374952607,2.0455107950360496,20,21,12,0.0,0.0,0.0,0.0,20.049921644771757,15.19591213171517
g36_ignore_top_2,2026-08-22,85,95,23.75,False,25.555555555555557,23.455555555555556,0.0535715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.001327302156486,24.475152766993883,25.616247886775763,22.58605471698113,37.81189173811637,3.647250844410536,34,63.62888545221135,1.6888981098921385,0.41527258517535204,1.9459004905540842,15,34,4,0.0,0.0,0.0,0.0,19.253301850946773,18.991624411420915
sac_b100,2026-08-04,67,0,0.0,False,29.14816666666667,25.330555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.85065385166416,25.58560536509222,28.84851670546883,22.69045283018868,116.9127,7.424600000000002,40,118.88470000000001,2.4218901510625113,2.160201021475481,2.79307020807034,4,40,9,0.0,0.0,0.0,0.0,15.297011749846712,16.50456087056039
sac_b100,2026-08-04,67,1,0.25,False,29.11111111111111,25.32222222222222,0.02628205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.56570386549551,25.430442762213932,28.394121704898804,23.36768113207547,77.85909216756299,6.881816705468829,39,91.50142707214097,2.031491329855538,1.1980227334200428,2.338966447073571,11,38,4,0.0,0.0,0.0,0.0,16.058473031164027,15.518203520120435
